Hour,Day,Weather,Holiday,Zone,Traffic
7,6,0,0,1,151
7,6,0,0,2,124
7,6,0,0,3,133
7,6,0,0,4,137
7,6,0,0,5,119
7,6,0,0,6,127
7,6,0,0,7,141
7,6,0,0,8,139
7,6,0,0,9,134
7,6,0,0,10,138
7,6,0,0,11,139
7,6,0,0,12,123
7,6,0,0,13,108
7,6,0,0,14,105
7,6,0,0,15,118
8,6,0,0,0,229
8,6,0,0,1,256
8,6,0,0,2,239
8,6,0,0,3,245
8,6,0,0,4,227
8,6,0,0,5,215
8,6,0,0,6,226
8,6,0,0,7,227
8,6,0,0,8,265
8,6,0,0,9,222
8,6,0,0,10,247
8,6,0,0,11,241
8,6,0,0,12,219
8,6,0,0,13,213
8,6,0,0,14,202
8,6,0,0,15,210
9,6,0,0,0,247
9,6,0,0,1,291
9,6,0,0,2,243
9,6,0,0,3,256
9,6,0,0,4,267
9,6,0,0,5,223
9,6,0,0,6,260
9,6,0,0,7,240
9,6,0,0,8,274
9,6,0,0,9,223
9,6,0,0,10,269
9,6,0,0,11,258
9,6,0,0,12,238
9,6,0,0,13,222
9,6,0,0,14,209
9,6,0,0,15,257
10,6,0,0,0,494
10,6,0,0,1,532
10,6,0,0,2,456
10,6,0,0,3,539
10,6,0,0,4,459
10,6,0,0,5,470
10,6,0,0,6,463
10,6,0,0,7,438
10,6,0,0,8,502
10,6,0,0,9,461
10,6,0,0,10,515
10,6,0,0,11,472
10,6,0,0,12,419
10,6,0,0,13,424
10,6,0,0,14,430
10,6,0,0,15,472
11,6,0,0,0,452
11,6,0,0,1,474
11,6,0,0,2,441
11,6,0,0,3,498
11,6,0,0,4,463
11,6,0,0,5,385
11,6,0,0,6,415
11,6,0,0,7,438
11,6,0,0,8,466
11,6,0,0,9,425
11,6,0,0,10,485
11,6,0,0,11,445
11,6,0,0,12,397
11,6,0,0,13,411
11,6,0,0,14,372
11,6,0,0,15,389
12,6,0,0,0,407
12,6,0,0,1,508
12,6,0,0,2,462
12,6,0,0,3,473
12,6,0,0,4,455
12,6,0,0,5,429
12,6,0,0,6,429
12,6,0,0,7,438
12,6,0,0,8,511
12,6,0,0,9,439
12,6,0,0,10,463
12,6,0,0,11,466
12,6,0,0,12,426
12,6,0,0,13,373
12,6,0,0,14,345
12,6,0,0,15,409
13,6,0,0,0,566
13,6,0,0,1,608
13,6,0,0,2,516
13,6,0,0,3,550
13,6,0,0,4,529
13,6,0,0,5,523
13,6,0,0,6,571
13,6,0,0,7,551
13,6,0,0,8,590
13,6,0,0,9,514
13,6,0,0,10,598
13,6,0,0,11,538
13,6,0,0,12,482
13,6,0,0,13,491
13,6,0,0,14,449
13,6,0,0,15,500
14,6,0,0,0,375
14,6,0,0,1,418
14,6,0,0,2,374
14,6,0,0,3,394
14,6,0,0,4,394
14,6,0,0,5,334
14,6,0,0,6,361
14,6,0,0,7,415
14,6,0,0,8,428
14,6,0,0,9,387
14,6,0,0,10,422
14,6,0,0,11,370
14,6,0,0,12,347
14,6,0,0,13,332
14,6,0,0,14,316
14,6,0,0,15,376
15,6,0,0,0,358
15,6,0,0,1,439
15,6,0,0,2,346
15,6,0,0,3,417
15,6,0,0,4,406
15,6,0,0,5,340
15,6,0,0,6,376
15,6,0,0,7,398
15,6,0,0,8,399
15,6,0,0,9,362
15,6,0,0,10,411
15,6,0,0,11,390
15,6,0,0,12,372
15,6,0,0,13,332
15,6,0,0,14,300
15,6,0,0,15,327
16,6,0,0,0,447
16,6,0,0,1,466
16,6,0,0,2,423
16,6,0,0,3,491
16,6,0,0,4,452
16,6,0,0,5,387
16,6,0,0,6,429
16,6,0,0,7,444
16,6,0,0,8,506
16,6,0,0,9,438
16,6,0,0,10,487
16,6,0,0,11,454
16,6,0,0,12,408
16,6,0,0,13,377
16,6,0,0,14,381
16,6,0,0,15,396
17,6,0,0,0,458
17,6,0,0,1,562
17,6,0,0,2,513
17,6,0,0,3,553
17,6,0,0,4,512
17,6,0,0,5,458
17,6,0,0,6,477
17,6,0,0,7,490
17,6,0,0,8,544
17,6,0,0,9,508
17,6,0,0,10,532
17,6,0,0,11,478
17,6,0,0,12,480
17,6,0,0,13,434
17,6,0,0,14,403
17,6,0,0,15,462
18,6,0,0,0,444
18,6,0,0,1,518
18,6,0,0,2,443
18,6,0,0,3,476
18,6,0,0,4,422
18,6,0,0,5,418
18,6,0,0,6,413
18,6,0,0,7,441
18,6,0,0,8,478
18,6,0,0,9,445
18,6,0,0,10,456
18,6,0,0,11,450
18,6,0,0,12,415
18,6,0,0,13,410
18,6,0,0,14,380
18,6,0,0,15,425
19,6,0,0,0,433
19,6,0,0,1,565
19,6,0,0,2,430
19,6,0,0,3,494
19,6,0,0,4,488
19,6,0,0,5,418
19,6,0,0,6,439
19,6,0,0,7,435
19,6,0,0,8,566
19,6,0,0,9,437
19,6,0,0,10,527
19,6,0,0,11,447
19,6,0,0,12,398
19,6,0,0,13,392
19,6,0,0,14,386
19,6,0,0,15,424
20,6,0,0,0,322
20,6,0,0,1,364
20,6,0,0,2,314
20,6,0,0,3,333
20,6,0,0,4,344
20,6,0,0,5,290
20,6,0,0,6,316
20,6,0,0,7,341
20,6,0,0,8,371
20,6,0,0,9,305
20,6,0,0,10,373
20,6,0,0,11,340
20,6,0,0,12,314
20,6,0,0,13,291
20,6,0,0,14,283
20,6,0,0,15,314
21,6,0,0,0,232
21,6,0,0,1,275
21,6,0,0,2,231
21,6,0,0,3,258
21,6,0,0,4,247
21,6,0,0,5,221
21,6,0,0,6,227
21,6,0,0,7,218
21,6,0,0,8,280
21,6,0,0,9,207
21,6,0,0,10,265
21,6,0,0,11,242
21,6,0,0,12,207
21,6,0,0,13,228
21,6,0,0,14,206
21,6,0,0,15,221
22,6,0,0,0,222
22,6,0,0,1,246
22,6,0,0,2,224
22,6,0,0,3,228
22,6,0,0,4,221
22,6,0,0,5,199
22,6,0,0,6,214
22,6,0,0,7,222
22,6,0,0,8,230
22,6,0,0,9,199
22,6,0,0,10,233
22,6,0,0,11,223
22,6,0,0,12,197
22,6,0,0,13,183
22,6,0,0,14,180
22,6,0,0,15,189
23,6,0,0,0,99
23,6,0,0,1,119
23,6,0,0,2,99
23,6,0,0,3,109
23,6,0,0,4,103
23,6,0,0,5,96
23,6,0,0,6,101
23,6,0,0,7,105
23,6,0,0,8,116
23,6,0,0,9,92
23,6,0,0,10,115
23,6,0,0,11,102
23,6,0,0,12,92
23,6,0,0,13,83
23,6,0,0,14,80
23,6,0,0,15,92
0,7,2,1,0,43
0,7,2,1,1,48
0,7,2,1,2,42
0,7,2,1,3,42
0,7,2,1,4,47
0,7,2,1,5,42
0,7,2,1,6,40
0,7,2,1,7,45
0,7,2,1,8,44
0,7,2,1,9,40
0,7,2,1,10,46
0,7,2,1,11,41
0,7,2,1,12,40
0,7,2,1,13,39
0,7,2,1,14,34
0,7,2,1,15,39
1,7,2,1,0,27
1,7,2,1,1,30
1,7,2,1,2,26
1,7,2,1,3,29
1,7,2,1,4,27
1,7,2,1,5,23
1,7,2,1,6,27
1,7,2,1,7,28
1,7,2,1,8,31
1,7,2,1,9,25
1,7,2,1,10,29
1,7,2,1,11,26
1,7,2,1,12,27
1,7,2,1,13,23
1,7,2,1,14,24
1,7,2,1,15,24
2,7,0,1,0,27
2,7,0,1,1,31
2,7,0,1,2,25
2,7,0,1,3,29
2,7,0,1,4,29
2,7,0,1,5,26
2,7,0,1,6,26
2,7,0,1,7,31
2,7,0,1,8,30
2,7,0,1,9,26
2,7,0,1,10,33
2,7,0,1,11,26
2,7,0,1,12,25
2,7,0,1,13,25
2,7,0,1,14,22
2,7,0,1,15,26
3,7,2,1,0,16
3,7,2,1,1,17
3,7,2,1,2,15
3,7,2,1,3,16
3,7,2,1,4,15
3,7,2,1,5,15
3,7,2,1,6,14
3,7,2,1,7,16
3,7,2,1,8,16
3,7,2,1,9,15
3,7,2,1,10,17
3,7,2,1,11,16
3,7,2,1,12,13
3,7,2,1,13,14
3,7,2,1,14,13
3,7,2,1,15,14
4,7,2,1,0,11
4,7,2,1,1,14
4,7,2,1,2,12
4,7,2,1,3,12
4,7,2,1,4,13
4,7,2,1,5,12
4,7,2,1,6,12
4,7,2,1,7,12
4,7,2,1,8,13
4,7,2,1,9,11
4,7,2,1,10,13
4,7,2,1,11,13
4,7,2,1,12,12
4,7,2,1,13,11
4,7,2,1,14,10
4,7,2,1,15,11
5,7,2,1,0,14
5,7,2,1,1,16
5,7,2,1,2,14
5,7,2,1,3,15
5,7,2,1,4,14
5,7,2,1,5,14
5,7,2,1,6,14
5,7,2,1,7,15
5,7,2,1,8,15
5,7,2,1,9,14
5,7,2,1,10,15
5,7,2,1,11,15
5,7,2,1,12,12
5,7,2,1,13,13
5,7,2,1,14,13
5,7,2,1,15,13
6,7,2,1,0,38
6,7,2,1,1,40
6,7,2,1,2,35
6,7,2,1,3,37
6,7,2,1,4,35
6,7,2,1,5,36
6,7,2,1,6,37
6,7,2,1,7,36
6,7,2,1,8,45
6,7,2,1,9,37
6,7,2,1,10,41
6,7,2,1,11,37
6,7,2,1,12,35
6,7,2,1,13,32
6,7,2,1,14,29
6,7,2,1,15,34
7,7,0,1,0,110
7,7,0,1,1,128
7,7,0,1,2,117
7,7,0,1,3,120
7,7,0,1,4,120
7,7,0,1,5,100
7,7,0,1,6,106
7,7,0,1,7,114
7,7,0,1,8,124
7,7,0,1,9,111
7,7,0,1,10,128
7,7,0,1,11,131
7,7,0,1,12,98
7,7,0,1,13,97
7,7,0,1,14,97
7,7,0,1,15,113
8,7,2,1,0,114
8,7,2,1,1,139
8,7,2,1,2,116
8,7,2,1,3,130
8,7,2,1,4,127
8,7,2,1,5,109
8,7,2,1,6,120
8,7,2,1,7,117
8,7,2,1,8,132
8,7,2,1,9,113
8,7,2,1,10,122
8,7,2,1,11,125
8,7,2,1,12,106
8,7,2,1,13,103
8,7,2,1,14,99
8,7,2,1,15,119
9,7,2,1,0,138
9,7,2,1,1,183
9,7,2,1,2,158
9,7,2,1,3,161
9,7,2,1,4,152
9,7,2,1,5,138
9,7,2,1,6,144
9,7,2,1,7,144
9,7,2,1,8,169
9,7,2,1,9,139
9,7,2,1,10,168
9,7,2,1,11,151
9,7,2,1,12,145
9,7,2,1,13,129
9,7,2,1,14,120
9,7,2,1,15,133
10,7,2,1,0,199
10,7,2,1,1,241
10,7,2,1,2,211
10,7,2,1,3,235
10,7,2,1,4,219
10,7,2,1,5,206
10,7,2,1,6,210
10,7,2,1,7,219
10,7,2,1,8,242
10,7,2,1,9,200
10,7,2,1,10,255
10,7,2,1,11,220
10,7,2,1,12,200
10,7,2,1,13,194
10,7,2,1,14,191
10,7,2,1,15,204
11,7,2,1,0,236
11,7,2,1,1,259
11,7,2,1,2,255
11,7,2,1,3,279
11,7,2,1,4,245
11,7,2,1,5,223
11,7,2,1,6,235
11,7,2,1,7,251
11,7,2,1,8,268
11,7,2,1,9,247
11,7,2,1,10,280
11,7,2,1,11,257
11,7,2,1,12,230
11,7,2,1,13,216
11,7,2,1,14,201
11,7,2,1,15,230
12,7,2,1,0,221
12,7,2,1,1,249
12,7,2,1,2,210
12,7,2,1,3,250
12,7,2,1,4,243
12,7,2,1,5,216
12,7,2,1,6,211
12,7,2,1,7,239
12,7,2,1,8,258
12,7,2,1,9,240
12,7,2,1,10,245
12,7,2,1,11,235
12,7,2,1,12,205
12,7,2,1,13,187
12,7,2,1,14,179
12,7,2,1,15,213
13,7,2,1,0,266
13,7,2,1,1,305
13,7,2,1,2,243
13,7,2,1,3,271
13,7,2,1,4,273
13,7,2,1,5,252
13,7,2,1,6,263
13,7,2,1,7,280
13,7,2,1,8,291
13,7,2,1,9,262
13,7,2,1,10,300
13,7,2,1,11,281
13,7,2,1,12,248
13,7,2,1,13,237
13,7,2,1,14,229
13,7,2,1,15,249
14,7,2,1,0,209
14,7,2,1,1,269
14,7,2,1,2,229
14,7,2,1,3,247
14,7,2,1,4,238
14,7,2,1,5,213
14,7,2,1,6,241
14,7,2,1,7,243
14,7,2,1,8,273
14,7,2,1,9,218
14,7,2,1,10,253
14,7,2,1,11,234
14,7,2,1,12,227
14,7,2,1,13,188
14,7,2,1,14,200
14,7,2,1,15,217
15,7,2,1,0,206
15,7,2,1,1,280
15,7,2,1,2,221
15,7,2,1,3,250
15,7,2,1,4,228
15,7,2,1,5,221
15,7,2,1,6,228
15,7,2,1,7,242
15,7,2,1,8,247
15,7,2,1,9,233
15,7,2,1,10,256
15,7,2,1,11,214
15,7,2,1,12,223
15,7,2,1,13,207
15,7,2,1,14,190
15,7,2,1,15,211
16,7,2,1,0,253
16,7,2,1,1,292
16,7,2,1,2,250
16,7,2,1,3,263
16,7,2,1,4,249
16,7,2,1,5,237
16,7,2,1,6,250
16,7,2,1,7,254
16,7,2,1,8,285
16,7,2,1,9,256
16,7,2,1,10,291
16,7,2,1,11,253
16,7,2,1,12,221
16,7,2,1,13,230
16,7,2,1,14,213
16,7,2,1,15,237
17,7,2,1,0,287
17,7,2,1,1,368
17,7,2,1,2,300
17,7,2,1,3,330
17,7,2,1,4,302
17,7,2,1,5,269
17,7,2,1,6,300
17,7,2,1,7,308
17,7,2,1,8,323
17,7,2,1,9,300
17,7,2,1,10,337
17,7,2,1,11,283
17,7,2,1,12,286
17,7,2,1,13,276
17,7,2,1,14,238
17,7,2,1,15,300
18,7,2,1,0,208
18,7,2,1,1,239
18,7,2,1,2,201
18,7,2,1,3,232
18,7,2,1,4,222
18,7,2,1,5,195
18,7,2,1,6,204
18,7,2,1,7,220
18,7,2,1,8,243
18,7,2,1,9,204
18,7,2,1,10,239
18,7,2,1,11,225
18,7,2,1,12,209
18,7,2,1,13,195
18,7,2,1,14,185
18,7,2,1,15,200
19,7,2,1,0,223
19,7,2,1,1,265
19,7,2,1,2,215
19,7,2,1,3,248
19,7,2,1,4,218
19,7,2,1,5,218
19,7,2,1,6,220
19,7,2,1,7,221
19,7,2,1,8,240
19,7,2,1,9,227
19,7,2,1,10,252
19,7,2,1,11,234
19,7,2,1,12,211
19,7,2,1,13,199
19,7,2,1,14,194
19,7,2,1,15,212
20,7,2,1,0,157
20,7,2,1,1,191
20,7,2,1,2,167
20,7,2,1,3,162
20,7,2,1,4,165
20,7,2,1,5,156
20,7,2,1,6,162
20,7,2,1,7,169
20,7,2,1,8,179
20,7,2,1,9,157
20,7,2,1,10,186
20,7,2,1,11,170
20,7,2,1,12,154
20,7,2,1,13,159
20,7,2,1,14,147
20,7,2,1,15,158
21,7,2,1,0,154
21,7,2,1,1,175
21,7,2,1,2,162
21,7,2,1,3,169
21,7,2,1,4,168
21,7,2,1,5,154
21,7,2,1,6,146
21,7,2,1,7,167
21,7,2,1,8,188
21,7,2,1,9,155
21,7,2,1,10,179
21,7,2,1,11,169
21,7,2,1,12,140
21,7,2,1,13,131
21,7,2,1,14,135
21,7,2,1,15,140
22,7,2,1,0,116
22,7,2,1,1,129
22,7,2,1,2,115
22,7,2,1,3,120
22,7,2,1,4,117
22,7,2,1,5,114
22,7,2,1,6,105
22,7,2,1,7,123
22,7,2,1,8,115
22,7,2,1,9,110
22,7,2,1,10,127
22,7,2,1,11,113
22,7,2,1,12,107
22,7,2,1,13,102
22,7,2,1,14,98
22,7,2,1,15,105
23,7,2,1,0,65
23,7,2,1,1,77
23,7,2,1,2,65
23,7,2,1,3,72
23,7,2,1,4,67
23,7,2,1,5,61
23,7,2,1,6,62
23,7,2,1,7,69
23,7,2,1,8,71
23,7,2,1,9,66
23,7,2,1,10,77
23,7,2,1,11,72
23,7,2,1,12,62
23,7,2,1,13,66
23,7,2,1,14,58
23,7,2,1,15,63
0,1,1,0,0,39
0,1,1,0,1,43
0,1,1,0,2,41
0,1,1,0,3,43
0,1,1,0,4,42
0,1,1,0,5,38
0,1,1,0,6,36
0,1,1,0,7,43
0,1,1,0,8,43
0,1,1,0,9,41
0,1,1,0,10,42
0,1,1,0,11,41
0,1,1,0,12,36
0,1,1,0,13,36
0,1,1,0,14,34
0,1,1,0,15,38
1,1,1,0,0,25
1,1,1,0,1,29
1,1,1,0,2,25
1,1,1,0,3,26
1,1,1,0,4,24
1,1,1,0,5,23
1,1,1,0,6,23
1,1,1,0,7,23
1,1,1,0,8,26
1,1,1,0,9,23
1,1,1,0,10,27
1,1,1,0,11,25
1,1,1,0,12,21
1,1,1,0,13,21
1,1,1,0,14,21
1,1,1,0,15,23
2,1,1,0,0,18
2,1,1,0,1,21
2,1,1,0,2,18
2,1,1,0,3,18
2,1,1,0,4,17
2,1,1,0,5,17
2,1,1,0,6,18
2,1,1,0,7,18
2,1,1,0,8,22
2,1,1,0,9,18
2,1,1,0,10,20
2,1,1,0,11,17
2,1,1,0,12,18
2,1,1,0,13,16
2,1,1,0,14,15
2,1,1,0,15,17
3,1,1,0,0,14
3,1,1,0,1,16
3,1,1,0,2,14
3,1,1,0,3,16
3,1,1,0,4,15
3,1,1,0,5,13
3,1,1,0,6,13
3,1,1,0,7,15
3,1,1,0,8,17
3,1,1,0,9,15
3,1,1,0,10,16
3,1,1,0,11,15
3,1,1,0,12,13
3,1,1,0,13,13
3,1,1,0,14,13
3,1,1,0,15,14
4,1,1,0,0,19
4,1,1,0,1,24
4,1,1,0,2,21
4,1,1,0,3,21
4,1,1,0,4,22
4,1,1,0,5,19
4,1,1,0,6,20
4,1,1,0,7,22
4,1,1,0,8,23
4,1,1,0,9,22
4,1,1,0,10,23
4,1,1,0,11,22
4,1,1,0,12,21
4,1,1,0,13,19
4,1,1,0,14,18
4,1,1,0,15,20
5,1,0,0,0,61
5,1,0,0,1,78
5,1,0,0,2,63
5,1,0,0,3,73
5,1,0,0,4,71
5,1,0,0,5,64
5,1,0,0,6,65
5,1,0,0,7,70
5,1,0,0,8,74
5,1,0,0,9,64
5,1,0,0,10,72
5,1,0,0,11,68
5,1,0,0,12,62
5,1,0,0,13,62
5,1,0,0,14,58
5,1,0,0,15,59
6,1,1,0,0,149
6,1,1,0,1,172
6,1,1,0,2,148
6,1,1,0,3,171
6,1,1,0,4,152
6,1,1,0,5,138
6,1,1,0,6,144
6,1,1,0,7,148
6,1,1,0,8,171
6,1,1,0,9,155
6,1,1,0,10,163
6,1,1,0,11,157
6,1,1,0,12,147
6,1,1,0,13,136
6,1,1,0,14,129
6,1,1,0,15,138
7,1,1,0,0,314
7,1,1,0,1,353
7,1,1,0,2,311
7,1,1,0,3,348
7,1,1,0,4,326
7,1,1,0,5,286
7,1,1,0,6,293
7,1,1,0,7,321
7,1,1,0,8,366
7,1,1,0,9,317
7,1,1,0,10,374
7,1,1,0,11,355
7,1,1,0,12,292
7,1,1,0,13,287
7,1,1,0,14,267
7,1,1,0,15,287
8,1,1,0,0,518
8,1,1,0,1,600
8,1,1,0,2,522
8,1,1,0,3,556
8,1,1,0,4,538
8,1,1,0,5,474
8,1,1,0,6,502
8,1,1,0,7,530
8,1,1,0,8,591
8,1,1,0,9,520
8,1,1,0,10,572
8,1,1,0,11,530
8,1,1,0,12,500
8,1,1,0,13,465
8,1,1,0,14,434
8,1,1,0,15,510
9,1,0,0,0,669
9,1,0,0,1,873
9,1,0,0,2,669
9,1,0,0,3,733
9,1,0,0,4,702
9,1,0,0,5,636
9,1,0,0,6,741
9,1,0,0,7,767
9,1,0,0,8,749
9,1,0,0,9,746
9,1,0,0,10,755
9,1,0,0,11,819
9,1,0,0,12,667
9,1,0,0,13,625
9,1,0,0,14,622
9,1,0,0,15,648
10,1,1,0,0,407
10,1,1,0,1,435
10,1,1,0,2,391
10,1,1,0,3,476
10,1,1,0,4,423
10,1,1,0,5,351
10,1,1,0,6,406
10,1,1,0,7,429
10,1,1,0,8,458
10,1,1,0,9,419
10,1,1,0,10,453
10,1,1,0,11,441
10,1,1,0,12,388
10,1,1,0,13,372
10,1,1,0,14,358
10,1,1,0,15,399
11,1,2,0,0,299
11,1,2,0,1,350
11,1,2,0,2,285
11,1,2,0,3,332
11,1,2,0,4,316
11,1,2,0,5,296
11,1,2,0,6,299
11,1,2,0,7,343
11,1,2,0,8,341
11,1,2,0,9,302
11,1,2,0,10,348
11,1,2,0,11,327
11,1,2,0,12,310
11,1,2,0,13,288
11,1,2,0,14,274
11,1,2,0,15,297
12,1,1,0,0,263
12,1,1,0,1,334
12,1,1,0,2,295
12,1,1,0,3,310
12,1,1,0,4,306
12,1,1,0,5,296
12,1,1,0,6,289
12,1,1,0,7,308
12,1,1,0,8,327
12,1,1,0,9,279
12,1,1,0,10,323
12,1,1,0,11,288
12,1,1,0,12,285
12,1,1,0,13,273
12,1,1,0,14,250
12,1,1,0,15,295
13,1,1,0,0,293
13,1,1,0,1,319
13,1,1,0,2,282
13,1,1,0,3,313
13,1,1,0,4,310
13,1,1,0,5,275
13,1,1,0,6,303
13,1,1,0,7,296
13,1,1,0,8,313
13,1,1,0,9,309
13,1,1,0,10,305
13,1,1,0,11,291
13,1,1,0,12,275
13,1,1,0,13,259
13,1,1,0,14,251
13,1,1,0,15,276
14,1,1,0,0,292
14,1,1,0,1,309
14,1,1,0,2,278
14,1,1,0,3,289
14,1,1,0,4,291
14,1,1,0,5,277
14,1,1,0,6,301
14,1,1,0,7,320
14,1,1,0,8,362
14,1,1,0,9,292
14,1,1,0,10,330
14,1,1,0,11,286
14,1,1,0,12,267
14,1,1,0,13,275
14,1,1,0,14,273
14,1,1,0,15,294
15,1,1,0,0,270
15,1,1,0,1,341
15,1,1,0,2,314
15,1,1,0,3,310
15,1,1,0,4,296
15,1,1,0,5,276
15,1,1,0,6,288
15,1,1,0,7,305
15,1,1,0,8,296
15,1,1,0,9,280
15,1,1,0,10,324
15,1,1,0,11,307
15,1,1,0,12,272
15,1,1,0,13,268
15,1,1,0,14,247
15,1,1,0,15,288
16,1,1,0,0,459
16,1,1,0,1,534
16,1,1,0,2,435
16,1,1,0,3,468
16,1,1,0,4,489
16,1,1,0,5,459
16,1,1,0,6,466
16,1,1,0,7,486
16,1,1,0,8,482
16,1,1,0,9,442
16,1,1,0,10,497
16,1,1,0,11,458
16,1,1,0,12,412
16,1,1,0,13,412
16,1,1,0,14,393
16,1,1,0,15,410
17,1,1,0,0,614
17,1,1,0,1,705
17,1,1,0,2,610
17,1,1,0,3,634
17,1,1,0,4,659
17,1,1,0,5,579
17,1,1,0,6,605
17,1,1,0,7,654
17,1,1,0,8,725
17,1,1,0,9,615
17,1,1,0,10,678
17,1,1,0,11,652
17,1,1,0,12,590
17,1,1,0,13,569
17,1,1,0,14,552
17,1,1,0,15,584
18,1,1,0,0,635
18,1,1,0,1,794
18,1,1,0,2,664
18,1,1,0,3,705
18,1,1,0,4,681
18,1,1,0,5,617
18,1,1,0,6,647
18,1,1,0,7,647
18,1,1,0,8,715
18,1,1,0,9,649
18,1,1,0,10,691
18,1,1,0,11,622
18,1,1,0,12,584
18,1,1,0,13,624
18,1,1,0,14,611
18,1,1,0,15,631
19,1,1,0,0,653
19,1,1,0,1,812
19,1,1,0,2,691
19,1,1,0,3,735
19,1,1,0,4,660
19,1,1,0,5,682
19,1,1,0,6,667
19,1,1,0,7,693
19,1,1,0,8,725
19,1,1,0,9,699
19,1,1,0,10,783
19,1,1,0,11,728
19,1,1,0,12,641
19,1,1,0,13,616
19,1,1,0,14,577
19,1,1,0,15,659
20,1,1,0,0,425
20,1,1,0,1,519
20,1,1,0,2,421
20,1,1,0,3,474
20,1,1,0,4,452
20,1,1,0,5,424
20,1,1,0,6,452
20,1,1,0,7,464
20,1,1,0,8,494
20,1,1,0,9,443
20,1,1,0,10,509
20,1,1,0,11,475
20,1,1,0,12,451
20,1,1,0,13,448
20,1,1,0,14,412
20,1,1,0,15,428
21,1,1,0,0,306
21,1,1,0,1,350
21,1,1,0,2,300
21,1,1,0,3,338
21,1,1,0,4,314
21,1,1,0,5,294
21,1,1,0,6,301
21,1,1,0,7,291
21,1,1,0,8,316
21,1,1,0,9,308
21,1,1,0,10,342
21,1,1,0,11,319
21,1,1,0,12,294
21,1,1,0,13,280
21,1,1,0,14,263
21,1,1,0,15,305
22,1,1,0,0,176
22,1,1,0,1,201
22,1,1,0,2,195
22,1,1,0,3,201
22,1,1,0,4,189
22,1,1,0,5,170
22,1,1,0,6,184
22,1,1,0,7,183
22,1,1,0,8,208
22,1,1,0,9,190
22,1,1,0,10,202
22,1,1,0,11,199
22,1,1,0,12,170
22,1,1,0,13,152
22,1,1,0,14,161
22,1,1,0,15,171
23,1,1,0,0,79
23,1,1,0,1,99
23,1,1,0,2,81
23,1,1,0,3,92
23,1,1,0,4,81
23,1,1,0,5,84
23,1,1,0,6,87
23,1,1,0,7,86
23,1,1,0,8,91
23,1,1,0,9,81
23,1,1,0,10,94
23,1,1,0,11,84
23,1,1,0,12,76
23,1,1,0,13,70
23,1,1,0,14,64
23,1,1,0,15,76
0,2,0,1,0,62
0,2,0,1,1,70
0,2,0,1,2,61
0,2,0,1,3,65
0,2,0,1,4,69
0,2,0,1,5,58
0,2,0,1,6,58
0,2,0,1,7,71
0,2,0,1,8,70
0,2,0,1,9,60
0,2,0,1,10,70
0,2,0,1,11,64
0,2,0,1,12,61
0,2,0,1,13,56
0,2,0,1,14,49
0,2,0,1,15,59
1,2,0,1,0,36
1,2,0,1,1,43
1,2,0,1,2,37
1,2,0,1,3,37
1,2,0,1,4,35
1,2,0,1,5,34
1,2,0,1,6,33
1,2,0,1,7,35
1,2,0,1,8,40
1,2,0,1,9,32
1,2,0,1,10,37
1,2,0,1,11,37
1,2,0,1,12,32
1,2,0,1,13,36
1,2,0,1,14,29
1,2,0,1,15,32
2,2,0,1,0,27
2,2,0,1,1,33
2,2,0,1,2,27
2,2,0,1,3,31
2,2,0,1,4,28
2,2,0,1,5,26
2,2,0,1,6,28
2,2,0,1,7,26
2,2,0,1,8,30
2,2,0,1,9,29
2,2,0,1,10,29
2,2,0,1,11,30
2,2,0,1,12,24
2,2,0,1,13,23
2,2,0,1,14,23
2,2,0,1,15,27
3,2,0,1,0,19
3,2,0,1,1,22
3,2,0,1,2,19
3,2,0,1,3,21
3,2,0,1,4,21
3,2,0,1,5,17
3,2,0,1,6,19
3,2,0,1,7,19
3,2,0,1,8,22
3,2,0,1,9,20
3,2,0,1,10,21
3,2,0,1,11,19
3,2,0,1,12,19
3,2,0,1,13,17
3,2,0,1,14,16
3,2,0,1,15,19
4,2,0,1,0,14
4,2,0,1,1,17
4,2,0,1,2,15
4,2,0,1,3,16
4,2,0,1,4,15
4,2,0,1,5,14
4,2,0,1,6,14
4,2,0,1,7,15
4,2,0,1,8,17
4,2,0,1,9,15
4,2,0,1,10,17
4,2,0,1,11,15
4,2,0,1,12,14
4,2,0,1,13,13
4,2,0,1,14,13
4,2,0,1,15,15
5,2,0,1,0,28
5,2,0,1,1,30
5,2,0,1,2,27
5,2,0,1,3,28
5,2,0,1,4,27
5,2,0,1,5,27
5,2,0,1,6,28
5,2,0,1,7,28
5,2,0,1,8,33
5,2,0,1,9,27
5,2,0,1,10,32
5,2,0,1,11,28
5,2,0,1,12,25
5,2,0,1,13,26
5,2,0,1,14,22
5,2,0,1,15,24
6,2,0,1,0,55
6,2,0,1,1,66
6,2,0,1,2,52
6,2,0,1,3,56
6,2,0,1,4,55
6,2,0,1,5,51
6,2,0,1,6,53
6,2,0,1,7,56
6,2,0,1,8,58
6,2,0,1,9,51
6,2,0,1,10,58
6,2,0,1,11,56
6,2,0,1,12,48
6,2,0,1,13,47
6,2,0,1,14,47
6,2,0,1,15,54
7,2,0,1,0,95
7,2,0,1,1,106
7,2,0,1,2,98
7,2,0,1,3,102
7,2,0,1,4,93
7,2,0,1,5,89
7,2,0,1,6,87
7,2,0,1,7,97
7,2,0,1,8,103
7,2,0,1,9,100
7,2,0,1,10,105
7,2,0,1,11,97
7,2,0,1,12,80
